x y time dx dy dt dr^2 TotalDisplacementSquared
108.982142857143 86 17.035 -0.00329403606102119 0 0.164000000000001 1.0850673571308E-05 4.93460631562291
108.995049504951 86 17.198 0.0129066478076396 0 0.163 0.000166581557630448 4.98337090119818
108.98 86 17.362 -0.0150495049504968 0 0.163999999999998 0.000226487599255029 4.92654230734055
19
115.151685393258 95.2176966292135 0 0 0 0 0 0
115.056953642384 95.1748344370861 0.164 -0.0947317508743311 -0.0428621921273873 0.164 0.0108112721376814 0.0108112721376814
114.148201438849 95.5179856115108 0.328 -0.908752203535187 0.343151174424705 0.164 0.943583295939112 1.09715351964652
114.671232876712 95.0776255707762 0.492 0.523031437863409 -0.440360040734546 0.164 0.467478850469197 0.250454522067214
114.520429009193 95.1516853932584 0.656 -0.150803867519272 0.0740598224821838 0.164 0.0282266637648628 0.402842105695612
114.238540692236 94.2332397879638 0.819 -0.281888316957321 -0.918445605294608 0.163 0.923003353122009 1.80298851728908
114.241940532081 94.2241001564945 0.983 0.00339983984564185 -0.00913963146929575 0.164 9.50917743705552E-05 1.8148696630376
114.449518011162 95.2029426686961 1.147 0.20757747908047 0.978842512201567 0.164 1.00122107351448 0.493256711831327
114.508171603677 95.1598569969356 1.475 0.0586535925153839 -0.0430856717604513 0.328 0.00529661902601005 0.4174554204432
114.487891019173 95.1821392532795 1.638 -0.0202805845046754 0.0222822563438712 0.163 0.000907801055625266 0.441887298051376
114.210656753408 94.2205700123916 1.802 -0.277234265764875 -0.96156924088794 0.164 1.001474243136 1.87979639099406
114.385892116183 95.2442946058091 1.966 0.175235362774899 1.02372459341755 0.164 1.07871947553479 0.587146795573564
113.762158560959 95.63890739507 2.13 -0.623733555223211 0.394612789260819 0.164 0.54476280135959 2.10820332695248
113.803370786517 95.6594101123596 2.294 0.0412122255574872 0.0205027172896024 0.164 0.00211880895165856 2.01306307994574
114.059372349449 95.5055131467345 2.457 0.256001562931829 -0.153896965625037 0.163 0.0892210762521329 1.27598613343486
114.047579983593 95.4922067268253 2.621 -0.0117923658555696 -0.0133064199092416 0.164 0.000316120703272667 1.29440454934307
114.062552831784 95.4902789518174 2.785 0.0149728481904958 -0.00192777500785724 0.164 0.000227902499416553 1.26051085906087
114.057995028998 95.4639602319801 2.949 -0.00455780278609552 -0.026318719837306 0.164 0.000713448580111547 1.25680437492479
114.622596153846 95.1129807692308 3.112 0.56460112484865 -0.350979462749336 0.163 0.441961013452174 0.290900834593774
27
45.1292059219381 94.5410497981158 0 0 0 0 0 0
45.1549100968188 94.5560165975104 0.164 0.0257041748807225 0.0149667993946281 0.164 0.000884709690417806 0.000884709690417806
44.9076086956522 94.5967391304348 0.328 -0.247301401166638 0.0407225329244056 0.164 0.0628163077067617 0.052206632431751
44.4499593165175 94.8079739625712 0.492 -0.457649379134679 0.211234832136412 0.164 0.254063108530056 0.532624460545639
44.8421588594705 94.5865580448065 0.656 0.392199542952973 -0.221415917764674 0.164 0.202845490132094 0.0844670165881589
44.9138121546961 94.5977900552486 0.819 0.0716532952256657 0.0112320104421002 0.163 0.00526035277526785 0.0496139317461864
44.8764519535375 94.5902851108765 0.983 -0.0373602011586414 -0.00750494437217242 0.164 0.00145210882064355 0.0663086845648941
44.6114537444934 94.6334801762114 1.147 -0.264998209044101 0.0431950653349986 0.164 0.0720898644658761 0.276610692043641
44.4218009478673 94.7796208530806 1.311 -0.189652796626092 0.146140676869123 0.164 0.0573252807038633 0.557337945607124
44.4299212598425 94.7677165354331 1.475 0.008120311975226 -0.011904317647506 0.164 0.000207652245227721 0.540376848448185
44.5684210526316 94.6342105263158 1.638 0.138499792789055 -0.133506009117283 0.163 0.0370060470730354 0.323158590921879
44.5687203791469 94.4625592417062 1.802 0.00029932651533926 -0.171651284609624 0.164 0.0294642531044968 0.3203048111234
44.8345323741007 94.3971223021583 1.966 0.2658119949538 -0.0654369395478795 0.164 0.0749380097187121 0.10754762388765
44.8979591836735 94.4299319727891 2.13 0.0634268095727535 0.0328096706308401 0.164 0.00509943465948254 0.0658222250633434
44.8188512518409 94.3888070692194 2.621 -0.0791079318325316 -0.0411249035696812 0.491 0.00794932257243605 0.119497869752905
44.0347322720695 94.4052098408104 2.949 -0.784118979771478 0.0164027715909754 0.328 0.615111625353729 1.21632506425747
43.9115308151093 97.6640159045726 3.113 -0.123201456960118 3.25880606376215 0.164 10.6349955602101 11.2356499678684
43.8804971319312 97.7036328871893 3.276 -0.0310336831781797 0.039616982616721 0.163 0.0025325948032572 11.5612054375345
43.8506493506493 97.7272727272727 3.44 -0.0298477812818163 0.0236398400834474 0.164 0.00144973208661811 11.7867234602713
43.8198594024605 97.7732864674868 3.604 -0.0307899481888896 0.0460137402140788 0.164 0.00306528519796324 12.1617421948951
43.818661971831 97.7649647887324 3.932 -0.00119743062947464 -0.00832167875441314 0.328 7.06841774040551E-05 12.1111533118851
43.8570127504554 97.7249544626594 4.095 0.0383507786243911 -0.0400103260730162 0.163 0.00307160841356613 11.7557243784699
43.8543599257885 97.7161410018553 4.259 -0.00265282466687466 -0.00881346080409173 0.164 8.471457005844E-05 11.7064364659628
43.8634651600753 97.7193973634652 4.423 0.00910523428682808 0.00325636160987131 0.164000000000001 9.35091823522733E-05 11.7039929224035
43.8580952380952 97.712380952381 4.587 -0.00536992198009045 -0.00701641108420858 0.164 7.80660865748637E-05 11.6730636605925
43.8424408014572 97.7322404371585 4.75 -0.0156544366380444 0.0198594847775126 0.163 0.000639460522082805 11.8394621700001
43.8043273753528 97.763875823142 4.914 -0.0381134261044167 0.0316353859835772 0.164 0.00245343089574674 12.1419107507888
35
54.492337164751 92.4003831417624 0 0 0 0 0 0
54.5140640155189 92.3957322987391 0.164 0.0217268507679549 -0.00465084302335583 0.164 0.000493686385120879 0.000493686385120879
54.4718045112782 92.3966165413534 0.328 -0.0422595042407181 0.000884242614290542 0.164 0.0017866475836722 0.000435777137274147
54.4662162162162 92.4179536679537 0.492 -0.00558829506197611 0.0213371266002866 0.164 0.000486502013256366 0.000991027342990897
54.1130221130221 92.5004095004095 0.983 -0.353194103194106 0.0824558324558353 0.491 0.131545038837074 0.153885180892246
54.4140480591497 92.4177449168207 1.147 0.301025946127609 -0.0826645835887945 0.164 0.0974500536219311 0.00643061528901518
54.4170571696345 92.4236176194939 1.311 0.00300911048476848 0.0058727026732015 0.164 4.35433825973717E-05 0.00620691862018926
53.9578146611342 92.4273858921162 1.474 -0.459242508500324 0.00376827262226698 0.163 0.210917881492226 0.286443455399429
53.9171483622351 92.4052665382145 1.638 -0.0406662988990973 -0.0221193539016582 0.164 0.00214301368317753 0.330866006100571
53.8757097791798 92.4182965299685 1.802 -0.0414385830552604 0.0130299917539389 0.164 0.00188693685073543 0.38055022211333
53.8261670761671 92.4336609336609 1.966 -0.0495427030127331 0.0153644036924732 0.164 0.00269054432263316 0.444889998357497
53.8465873512837 92.4276768941766 2.13 0.0204202751165852 -0.00598403948434623 0.164 0.000452796364387242 0.417737770513894
53.9452237808951 92.3981295925184 2.293 0.0986364296114672 -0.0295473016582122 0.163 0.0106021882817793 0.299338133278372
54.1682727946627 92.3283914010378 2.457 0.223049013767586 -0.0697381914805675 0.164 0.054614277893673 0.110200526693255
54.1682727946627 92.3283914010378 2.621 0 0 0.164 0 0.110200526693255
53.9275747508306 92.4033222591362 2.785 -0.240698043832147 0.074930858098412 0.164 0.0635501817999865 0.318965222588124
54.1697830964847 92.3283470456245 2.949 0.242208345654099 -0.0749752135116921 0.164 0.0642861653456193 0.109230326101928
54.171320754717 92.3283018867925 3.112 0.00153765823231566 -4.51588320657947E-05 0.163 2.36643215952168E-06 0.108247242829151
54.171320754717 92.3283018867925 3.276 0 0 0.164 0 0.108247242829151
54.1728865194212 92.3282559025133 3.44 0.00156576470419623 -4.59842791258325E-05 0.164 2.45373366283342E-06 0.107251053443312
53.9581331503089 92.3946465339739 3.604 -0.214753369112323 0.0663906314605782 0.164 0.0505267254908279 0.285406837714978
53.8897795591182 92.4161656646627 3.768 -0.0683535911906148 0.0215191306887448 0.164 0.00513528641425297 0.36332475613493
54.1744811683321 92.3282090699462 3.931 0.284701609213812 -0.0879565947164593 0.163 0.0887913688430496 0.106241531101993
54.1781033153431 92.3292212798766 4.095 0.00362214701105046 0.00101220993043682 0.164 1.41445179129367E-05 0.103806922700734
53.9251887439945 92.4056280027454 4.259 -0.25291457134859 0.0764067228687395 0.164 0.0698037676999815 0.321684839733261
54.179766536965 92.3291828793774 4.423 0.254577792970473 -0.0764451233679466 0.164000000000001 0.0706537095604574 0.102769874718213
54.1747873163186 92.3279195668987 4.587 -0.00497922064634793 -0.00126331247874134 0.164 2.6388596663961E-05 0.106088875921426
54.1842519685039 92.3275590551181 4.75 0.00946465218530079 -0.000360511780570505 0.163 8.97096097326492E-05 0.100219835742146
54.188589540412 92.3232963549921 4.914 0.00433757190810979 -0.00426270012603425 0.164 3.69851424225156E-05 0.0982049919861119
54.1936 92.3232 5.078 0.00501045958795743 -9.63549920811602E-05 0.164 2.51139895670535E-05 0.0952011309757602
54.1936 92.3232 5.242 0 0 0.164000000000001 0 0.0952011309757602
54.1993517017828 92.320907617504 5.405 0.00575170178281326 -0.00229238249595198 0.162999999999999 3.83370909061642E-05 0.0921568404668027
54.2071778140294 92.3164763458401 5.569 0.00782611224654772 -0.00443127166391832 0.164000000000001 8.08842014550097E-05 0.0883562057059095
54.5965978128797 92 5.733 0.389419998850343 -0.31647634584013 0.164 0.251805212980923 0.171176942955795
54.5946275946276 92 5.897 -0.00197021825211152 0 0.164 3.88175996095338E-06 0.170769992251915
11
20.7231352718078 38.3223767383059 0 0 0 0 0 0
20.1677243880326 38.4777878513146 0.164 -0.555410883775199 0.155411113008654 0.164 0.332633863862536 0.332633863862536
20.7102342786683 38.3144266337855 0.491 0.542509890635671 -0.163361217529143 0.327 0.321003868830132 0.000229639785872855
20.2197035745423 38.1072362685266 0.655 -0.490530704126027 -0.20719036525886 0.164 0.283548219146475 0.299728895548556
20.4181687094448 38.0886806056237 0.819 0.198465134902563 -0.0185556629029406 0.164 0.0397327223976599 0.147618486590159
20.2575888985256 38.2211621856028 0.982 -0.160579810919259 0.132481579979121 0.163 0.0433372447086292 0.22697781135516
20.2550043516101 38.2219321148825 1.146 -0.00258454691548948 0.000769929279734072 0.164 7.27267385415803E-06 0.229235680819859
20.2433862433862 38.2222222222222 1.31 -0.0116181082238533 0.000290107339715462 0.164 0.000135064600969725 0.240190057363427
20.2352941176471 38.2210338680927 1.474 -0.00809212573918572 -0.00118835412953189 0.164 6.68946845159675E-05 0.248259369035982
19.1003134796238 38.5799373040752 1.638 -1.13498063802323 0.358903435982548 0.164 1.4169927250477 2.69988801422673
20.227027027027 38.2198198198198 1.801 1.1267135474032 -0.360117484255419 0.163 1.39916802036836 0.256641312068866
14
43.8090803259604 94.34924330617 0 0 0 0 0 0
43.6849434290688 94.4273281114012 0.164 -0.124136896891663 0.0780848052312564 0.164 0.0215072059778947 0.0215072059778947
43.6860465116279 94.4114490161002 0.328 0.0011030825591547 -0.0158790953010453 0.164 0.000253362458711989 0.0190068698171277
43.6790352504638 94.3858998144712 0.492 -0.00701126116408801 -0.0255492016289338 0.164 0.000701919486986963 0.0182554212617571
43.7099080694586 94.3595505617977 0.655 0.0308728189948084 -0.0263492526734979 0.163 0.00164741406913804 0.00994137597823284
43.7486218302095 94.3395810363837 0.819 0.0387137607508521 -0.0199695254140693 0.164 0.00189753721673737 0.00374858916588899
43.740473738414 94.3872296601442 0.983 -0.00814809179547638 0.0476486237605087 0.164 0.00233678274617802 0.0061498269430182
43.6908212560386 94.4057971014493 1.147 -0.0496524823753575 0.0185674413050947 0.164 0.00281011888265332 0.0171835393792566
43.6798839458414 94.3713733075435 1.31 -0.0109373101972565 -0.0344237939057592 0.163 0.0013046223412172 0.0171814415966535
43.6722763507529 94.4242692648361 1.474 -0.00760759508850839 0.0528959572926198 0.164 0.00285585780093335 0.0243442221063622
43.6873156342183 94.3962635201573 1.638 0.0150392834654056 -0.028005744678822 0.164 0.00101050178216819 0.0170375406784721
43.6911468812877 94.3581488933602 1.802 0.00383124706944216 -0.0381146267971531 0.164 0.00146740322999337 0.013987606855568
43.5827725437416 94.4535666218035 1.966 -0.108374337546138 0.0954177284433371 0.164 0.0208495399398507 0.0620985664775776
43.599730458221 94.4380053908356 2.129 0.0169579144794341 -0.0155612309679185 0.163 0.000529722772728706 0.0517060747966868
14
136.073136427567 94.6174402250352 0 0 0 0 0 0
136.087912087912 94.5702075702076 0.164 0.0147756603452933 -0.0472326548275959 0.164 0.00244924382070229 0.00244924382070229
136.339622641509 93.7503144654088 0.328 0.251710553597349 -0.819893104798766 0.164 0.735582906088843 0.822921985229078
136.547073791349 93.6984732824427 0.492 0.207451149839159 -0.0518411829660579 0.164 0.0457234878209094 1.0691168663661
136.451612903226 94.4935483870968 0.655 -0.0954608881228012 0.795075104654032 0.163 0.641257203201814 0.158593630135009
136.124463519313 94.3905579399142 0.819 -0.327149383912484 -0.10299044718262 0.164 0.117633751605194 0.0541100416488853
136.124463519313 94.3905579399142 0.983 0 0 0.164 0 0.0541100416488853
136.083557951482 94.4052111410602 1.147 -0.0409055678308334 0.0146532011460323 0.164 0.001887981783389 0.0451497922455822
136.093023255814 94.4033989266547 1.31 0.00946530433148496 -0.00181221440544732 0.163 9.28761071389387E-05 0.0462091633501094
136.083182640145 94.4041591320072 1.474 -0.0098406156693045 0.000760205352491994 0.164 9.74156289289187E-05 0.0455897510303483
136.260149130075 94.2344656172328 1.638 0.176966489929896 -0.169693514774423 0.164 0.0601130275146052 0.181643301120621
136.404779686333 94.1329350261389 1.802 0.144630556258534 -0.101530591093905 0.164 0.0312264587315306 0.344732538842628
136.540639269406 94.2127853881279 1.966 0.135859583073312 0.0798503619889459 0.164 0.0248339066226199 0.382304444160589
136.583162217659 94.1714579055441 2.129 0.0425229482527527 -0.0413274825837107 0.163 0.00351616194481319 0.459026535857925
38
110.919664268585 88.8369304556355 0 0 0 0 0 0
111 88.8199356913183 0.163 0.0803357314148627 -0.0169947643171753 0.163 0.0067426517561573 0.0067426517561573
111 89.2571202531646 0.327 0 0.437184561846237 0.164 0.191130341116687 0.183013295689475
111 89.2913752913753 0.491 0 0.0342550382107305 0.164 0.00117340764281861 0.212973938472528
111 89.2631981637337 0.655 0 -0.0281771276415412 0.164 0.000793950522127707 0.188157988709297
111 89.2668269230769 0.819 0 0.00362875934317231 0.164 1.31678943706603E-05 0.191264802460576
110.326108374384 89.6004926108374 0.982 -0.673891625615767 0.333665687760515 0.163 0.565462714263758 0.935335764397264
111 89.2985074626866 1.146 0.673891625615767 -0.301985148150862 0.164 0.545324952778759 0.21950716318019
111 89.4688073394495 1.31 0 0.170299876762968 0.164 0.0290020480254821 0.405722226040508
111 89.2677551020408 1.474 0 -0.201052237408717 0.164 0.0404220021670512 0.192063705692236
110.973504273504 89.2769230769231 1.637 -0.0264957264957246 0.00916797488225995 0.163 0.000786075285977993 0.196492252917215
110.994195688226 89.2786069651741 1.801 0.02069141472127 0.00168388825105126 0.164 0.000430970122809618 0.200633071591849
111.066666666667 89.4676767676768 2.129 0.0724709784411175 0.18906980250263 0.328 0.0409994329345963 0.41945061519538
111 89.2788381742739 2.293 -0.0666666666666629 -0.188838593402906 0.164 0.040104458802832 0.201736261534122
111 89.2524193548387 2.456 0 -0.0264188194351505 0.163 0.000697954020347083 0.179084855103057
111 89.1860465116279 2.62 0 -0.0663728432108002 0.164 0.00440535431588546 0.128335850293657
109.928670041417 89.3405430280718 2.784 -1.07132995858261 0.154496516443885 0.164 1.17161705374991 1.2356951813957
109.879139072848 89.3679635761589 2.948 -0.0495309685697123 0.0274205480871501 0.164 0.00320520330485354 1.36468885805735
109.867595818815 89.3297038327526 3.112 -0.0115432540323468 -0.0382597434063285 0.164 0.00159705467917339 1.34967362419645
110.413296398892 88.2398891966759 3.275 0.545700580076641 -1.08981463607671 0.163 1.48548506410299 0.612866684357649
110.456130156886 89.4299825682743 3.439 0.0428337579935629 1.19009337159835 0.164 1.41815696394618 0.566574681014434
110.925493716338 89.2226211849192 3.603 0.469363559451992 -0.20736138335505 0.164 0.263300894248363 0.148791321116497
110.926287744227 89.234458259325 3.931 0.000794027889824633 0.0118370744058325 0.328 0.000140746810779034 0.158072225135814
113.671064204046 92.5514511873351 4.422 2.74477645981838 3.31699292801005 0.491 18.5362398988418 21.3678658710787
114.253882725832 94.2104595879556 4.586 0.58281852178628 1.65900840062054 0.164 3.09198630266665 39.9918280565389
113.654024051804 92.5282146160962 4.75 -0.599858674028127 -1.68224497185942 0.164000000000001 3.18977857415308 21.1023021773522
113.671018276762 92.556135770235 4.913 0.0169942249585091 0.0279211541387809 0.162999999999999 0.00106839453038198 21.4024370504582
113.671875 92.5572916666667 5.241 0.000856723237603774 0.00115589643168335 0.328 2.07007126662858E-06 21.4157514506605
113.5 92.5 5.405 -0.171875 -0.0572916666666714 0.164 0.032823350694445 20.076210973667
113.671875 92.5572916666667 5.569 0.171875 0.0572916666666714 0.164000000000001 0.032823350694445 21.4157514506605
113.5 92.5 5.732 -0.171875 -0.0572916666666714 0.162999999999999 0.032823350694445 20.076210973667
113.5 92.5 5.896 0 0 0.164000000000001 0 20.076210973667
113.48432760364 92.48432760364 6.06 -0.0156723963599603 -0.0156723963599603 0.164 0.000491248015327395 19.8810039774466
113.473684210526 92.4736842105263 6.224 -0.0106433931137246 -0.0106433931137246 0.164 0.000226563633946562 19.7489957375457
113.298245614035 95.6362573099415 6.551 -0.175438596491233 3.16257309941521 0.327 10.0326473102836 51.8884948886096
113.315789473684 95.6952908587258 6.715 0.0175438596491233 0.0590335487842282 0.164000000000001 0.00379274689344798 52.7785234171874
113.317295188557 95.6371911573472 6.879 0.00150571487236562 -0.058099701378552 0.164 0.00337784247755378 51.9921796396477
116.938434476693 94.4283201407212 7.206 3.62113928813648 -1.20887101662601 0.327 14.5740188789239 67.4892334284901
28
172.519792342635 190.705386112914 0 0 0 0 0 0
172.3 190.62688172043 0.164 -0.219792342634634 -0.0785043924835804 0.164 0.0544716135200362 0.0544716135200362
172.315906562848 190.645717463849 0.327 0.0159065628475901 0.0188357434186059 0.163 0.00060780397175589 0.0451297588806099
172.267857142857 190.618697478992 0.491 -0.0480494199904626 -0.0270199848571053 0.164 0.00303882634309807 0.0709862641382083
172.293960448958 190.591127739177 0.655 0.0261033061006515 -0.0275697398147088 0.164 0.00144147314283505 0.0640550201706498
172.307107976126 190.580575149213 0.819 0.013147527168087 -0.0105525899636518 0.164 0.000284214625576551 0.0608124164170685
172.282064928153 190.590739755189 0.983 -0.0250430479726163 0.0101646059756888 0.164 0.000730473466399767 0.0696581109355554
172.25431711146 190.570381998953 1.146 -0.0277478166933065 -0.0203577562355122 0.163 0.00118437957018987 0.0887032091534512
172.257607555089 190.555089192025 1.31 0.00329044362922559 -0.0152928069282439 0.164 0.000244696963021655 0.0913300272488269
172.280193236715 190.591519055287 1.474 0.0225856816257988 0.0364298632619864 0.164 0.00183724795178897 0.0703734383700249
172.308283049918 190.543060888645 1.638 0.0280898132027403 -0.0484581666420638 0.164 0.00313723152007487 0.0710856593394606
172.333146067416 190.570224719101 1.802 0.0248630174980065 0.0271638304560327 0.164 0.00135604332415026 0.0531054344304485
172.371645274212 190.560093348891 1.965 0.0384992067966436 -0.010131370209649 0.163 0.0015848335862957 0.0430575411593256
172.424741011578 190.411943936624 2.129 0.0530957373659362 -0.148149412267486 0.164 0.024767405681634 0.0951430663612099
172.379894798364 190.410286382233 2.293 -0.0448462132147824 -0.00165755439138593 0.164 0.00201393032626613 0.106655173941133
172.28853538124 190.549643444871 2.457 -0.0913594171238117 0.139357062638481 0.164 0.0277669340044283 0.0777355608426428
172.264423076923 190.534188034188 2.621 -0.0241123043166454 -0.015455410683046 0.164 0.000820272938840127 0.0945222440294207
172.363477246208 190.404900816803 2.784 0.0990541692846421 -0.12928721738524 0.163 0.0265269130318889 0.114725822549805
172.368421052632 190.3968066233 2.948 0.00494380642388137 -0.00809419350298413 0.164 8.99571904205611E-05 0.118134568847541
172.180722891566 190.277108433735 3.112 -0.187698161065327 -0.119698189564872 0.164 0.0495582562524136 0.298389863130537
172.314432989691 190.123711340206 3.276 0.133710098124453 -0.153397093528753 0.164 0.0414090586435198 0.380518005045856
172.286795626577 190.151387720774 3.439 -0.0276373631137687 0.0276763805675557 0.163 0.00152980588120248 0.361201688187301
172.2 190.2 3.603 -0.0867956265769578 0.0486122792262336 0.164 0.00989663448445601 0.357682265533778
172.229903536978 190.180064308682 3.767 0.029903536977514 -0.0199356913183237 0.164 0.00129165331210504 0.359998517646911
172.257024793388 190.159504132231 3.931 0.0271212564109362 -0.0205601764502603 0.164 0.00115828340497359 0.367033921770468
172.504468718967 190 4.095 0.247443925578779 -0.159504132231405 0.164 0.0866700645047295 0.497804381733781
172.609257265877 190 4.258 0.104788546910072 0 0.163 0.0109806395635244 0.505573540782292
172.656862745098 190 4.422 0.0476054792207492 0 0.164 0.00226628165183718 0.516357863522956
29
162.250353606789 192 0 0 0 0 0 0
162.313773431133 192.299918500408 0.491 0.0634198243435833 0.2999185004075 0.491 0.0939731810064547 0.0939731810064547
162.542525773196 192.313788659794 0.655 0.228752342063046 0.0138701593863004 0.164 0.0525200153207304 0.183827897837933
162.088030398987 192.322989233692 0.819 -0.454495374209188 0.00920057389839712 0.164 0.206650695737609 0.130670868872386
162.359484777518 192.282786885246 0.983 0.271454378530876 -0.0402023484462859 0.164 0.0753037084441809 0.0918780348916179
162.666011787819 192.28094302554 1.146 0.306527010301693 -0.00184385970564449 0.163 0.0939622078631082 0.251700707056897
162.746804625685 192.281801582471 1.31 0.0807928378654594 0.000858556930808163 0.164 0.00652821977035785 0.325875746045553
162.628109452736 192.305348258706 1.474 -0.118695172948406 0.0235466762353838 0.164 0.0146429900429861 0.235937038242249
162.719660194175 192.290655339806 1.638 0.0915507414384535 -0.0146929189006357 0.164 0.00859742012375123 0.304729199521079
162.331339712919 192.284090909091 1.802 -0.388320481256102 -0.00656443071491708 0.164 0.150835887913582 0.0872663940141027
161.916627414037 192.402260951484 1.965 -0.414712298881909 0.118170042392848 0.163 0.185950449763045 0.27318704481769
161.688551497743 192.430447271235 2.129 -0.228075916293619 0.0281863197513701 0.164 0.0528130922143005 0.500906463042425
161.57008466604 192.339604891816 2.293 -0.118466831703614 -0.090842379419513 0.164 0.0222867281124912 0.578097314293848
161.501474926254 192.335299901672 2.457 -0.0686097397858418 -0.0043049901440213 0.164 0.00472582933362105 0.673245302221672
161.258203335126 192.373318988704 2.621 -0.243271591127268 0.0380190870320121 0.164 0.0606265180283404 1.12372922888732
161.475675675676 192.35085995086 2.784 0.217472340549278 -0.022459037843646 0.163 0.0477986272848437 0.723228602071834
161.403305785124 192.280991735537 2.948 -0.0723698905517267 -0.0698682153227708 0.164 0.010118968570858 0.796446367628104
161.170012547051 192.300501882058 3.112 -0.23329323807252 0.0195101465205312 0.164 0.0548063807476139 1.25743818647563
161.210418094585 192.287868403016 3.276 0.0404055475338794 -0.0126334790419662 0.164 0.00179221306421639 1.16433408699768
160.936170212766 192.144844517185 3.44 -0.274247881819377 -0.143023885830814 0.164 0.095667732600561 1.74805792728514
160.880585516179 192.175654853621 3.603 -0.0555846965872036 0.0308103364360193 0.163 0.00403893532599217 1.90711924965535
160.857698289269 192.149300155521 3.767 -0.0228872269096883 -0.0263546980999649 0.164 0.00121839526755585 1.96177936985587
160.945833333333 192 3.931 0.0881350440642734 -0.14930015552099 0.164 0.0300583224308032 1.70177314385751
160.863457760314 192 4.258 -0.082375573018993 0 0.327 0.00678573503020745 1.92348008896937
160.873956594324 192.140233722871 4.422 0.0104988340095531 0.140233722871443 0.164 0.0197757225459448 1.91413423295396
160.59793814433 192.155576382381 4.586 -0.276018449993984 0.0153426595090593 0.164 0.0764215819378923 2.75468087132934
160.448275862069 192 4.75 -0.149662282260948 -0.155576382380502 0.164000000000001 0.04660280948616 3.24748419801618
159.456869009585 194.456869009585 5.077 -0.991406852484289 2.45686900958466 0.327 7.01909287741034 13.8397615250768
159.441401971522 194.441401971522 5.241 -0.0154670380622122 -0.0154670380622122 0.164 0.00047845853283584 13.8506528758217
27
15.5148387096774 74.418064516129 0 0 0 0 0 0
15.5094816687737 74.4399494310999 0.164 -0.00535704090371603 0.0218849149708404 0.164 0.000507647390525003 0.000507647390525003
15.4705228031146 74.4582869855395 0.328 -0.0389588656591329 0.0183375544396114 0.164 0.00185405911627207 0.00358174661996189
15.4571734475375 74.4539614561028 0.492 -0.0133493555770983 -0.00432552943669862 0.164 0.000196915499231551 0.00461387275714806
15.4591397849462 74.4516129032258 0.655 0.00196633740876351 -0.0023485528769811 0.163 9.382183421079E-06 0.00422786449300493
15.4822335025381 74.4822335025381 0.819 0.0230937175918342 0.0306205993122575 0.164 0.00147094089445322 0.00518075834936211
15.4631236442516 74.4468546637744 0.983 -0.0191098582864431 -0.0353788387636627 0.164 0.00161684891599318 0.00350332059343603
15.4841530054645 74.4459016393443 1.147 0.0210293612128538 -0.000953024430145888 0.164 0.000443142288585135 0.00171651787194336
15.4699886749717 74.4439411098528 1.311 -0.0141643304927932 -0.00196052949148395 0.164 0.00020447193419605 0.00268112371584871
15.4705174488568 74.4091456077016 1.474 0.000528773885111633 -0.0347955021512121 0.163 0.00121100657177658 0.00204392108826713
15.4617834394904 74.4585987261146 1.638 -0.00873400936635349 0.0494531184130835 0.164 0.00252189384039001 0.00445788387377019
15.4715025906736 74.4715025906736 1.802 0.00971915118312872 0.0129038645589361 0.164 0.00026097162027588 0.00473364702134373
15.480122324159 74.480122324159 1.966 0.00861973348544609 0.00861973348544609 0.164 0.000148599610720241 0.00505639896094928
15.4631578947368 74.4631578947368 2.13 -0.0169644294221794 -0.0169644294221882 0.164 0.00057558373124051 0.00470431942718892
15.4758478931141 74.4758478931141 2.293 0.0126899983772386 0.0126899983772404 0.163 0.000322072117628682 0.00485920243207159
15.4779938587513 74.4779938587513 2.457 0.00214596563719915 0.00214596563719738 0.164 9.21033703207152E-06 0.00494906914690338
15.4884653961886 74.4884653961886 2.621 0.0104715374372866 0.010471537437283 0.164 0.000219306192600914 0.00565183557753675
15.4965449160908 74.4965449160908 2.785 0.0080795199022532 0.00807951990226741 0.164 0.000130557283702041 0.00649383606195179
15.5 74.5 2.948 0.0034550839091807 0.0034550839091736 0.163 2.38752096389097E-05 0.00693361082205981
15.4985250737463 74.4985250737463 3.112 -0.00147492625368706 -0.00147492625369239 0.164 4.3508149076464E-06 0.00674003604937504
15.5 74.5 3.276 0.00147492625368706 0.00147492625369239 0.164 4.3508149076464E-06 0.00693361082205981
15.4827586206897 74.4827586206897 3.44 -0.0172413793103452 -0.0172413793103487 0.164 0.000594530321046521 0.00521445927436279
15.5 74.5 3.604 0.0172413793103452 0.0172413793103487 0.164 0.000594530321046521 0.00693361082205981
15.5 74.5 3.767 0 0 0.163 0 0.00693361082205981
15.5 74.5 3.931 0 0 0.164 0 0.00693361082205981
15.4779938587513 74.4779938587513 4.095 -0.0220061412487205 -0.022006141248724 0.164 0.000968540505317429 0.00494906914690338
15.4486486486486 74.4486486486486 4.259 -0.0293452101026315 -0.0293452101026332 0.164 0.00172228271193527 0.00531651334096945
15
46.2165325530358 189.670080468178 0 0 0 0 0 0
46.2118466898955 189.70243902439 0.164 -0.00468586314037367 0.032358556211733 0.164 0.0010690334734782 0.0010690334734782
46.195542774982 189.684399712437 0.328 -0.0163039149134434 -0.0180393119531459 0.164 0.000591234417247715 0.000645611538885581
46.1157822191592 189.5816678153 0.492 -0.0797605558228298 -0.102731897137289 0.164 0.0169155889545933 0.0179674269653057
